REF_DATE,GEO,DGUID,Indicator,Industry,Authority,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2012,Ontario,2016A000235,Domestic production,Cannabis retail stores,Unlicensed source,Dollars,81,millions,6,v1001808858,8.1.2.2.0.0.0.0.0.0,555,NULL,NULL,NULL,0
2012,Ontario,2016A000235,Domestic market production,Cannabis cultivation industry,Licensed source,Dollars,81,millions,6,v1001808893,8.2.1.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2012,Ontario,2016A000235,Domestic market production,Cannabis cultivation industry,Unlicensed source,Dollars,81,millions,6,v1001808894,8.2.1.2.0.0.0.0.0.0,580,NULL,NULL,NULL,0
2012,Ontario,2016A000235,Domestic market production,Cannabis retail stores,Licensed source,Dollars,81,millions,6,v1001808929,8.2.2.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2012,Ontario,2016A000235,Domestic market production,Cannabis retail stores,Unlicensed source,Dollars,81,millions,6,v1001808930,8.2.2.2.0.0.0.0.0.0,555,NULL,NULL,NULL,0
2012,Ontario,2016A000235,Domestic own-use production,Cannabis cultivation industry,Licensed source,Dollars,81,millions,6,v1001808965,8.3.1.1.0.0.0.0.0.0,4,NULL,NULL,NULL,0
2012,Ontario,2016A000235,Domestic own-use production,Cannabis cultivation industry,Unlicensed source,Dollars,81,millions,6,v1001808966,8.3.1.2.0.0.0.0.0.0,18,NULL,NULL,NULL,0
2012,Ontario,2016A000235,Domestic own-use production,Cannabis retail stores,Licensed source,Dollars,81,millions,6,v1001809001,8.3.2.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2012,Ontario,2016A000235,Domestic own-use production,Cannabis retail stores,Unlicensed source,Dollars,81,millions,6,v1001809002,8.3.2.2.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2012,Ontario,2016A000235,Intermediate consumption,Cannabis cultivation industry,Licensed source,Dollars,81,millions,6,v1001809037,8.4.1.1.0.0.0.0.0.0,3,NULL,NULL,NULL,0
2012,Ontario,2016A000235,Intermediate consumption,Cannabis cultivation industry,Unlicensed source,Dollars,81,millions,6,v1001809038,8.4.1.2.0.0.0.0.0.0,202,NULL,NULL,NULL,0
2012,Ontario,2016A000235,Intermediate consumption,Cannabis retail stores,Licensed source,Dollars,81,millions,6,v1001809073,8.4.2.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2012,Ontario,2016A000235,Intermediate consumption,Cannabis retail stores,Unlicensed source,Dollars,81,millions,6,v1001809074,8.4.2.2.0.0.0.0.0.0,111,NULL,NULL,NULL,0
2012,Ontario,2016A000235,Gross value added,Cannabis cultivation industry,Licensed source,Dollars,81,millions,6,v1001809109,8.5.1.1.0.0.0.0.0.0,1,NULL,NULL,NULL,0
2012,Ontario,2016A000235,Gross value added,Cannabis cultivation industry,Unlicensed source,Dollars,81,millions,6,v1001809110,8.5.1.2.0.0.0.0.0.0,396,NULL,NULL,NULL,0
2012,Ontario,2016A000235,Gross value added,Cannabis retail stores,Licensed source,Dollars,81,millions,6,v1001809145,8.5.2.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2012,Ontario,2016A000235,Gross value added,Cannabis retail stores,Unlicensed source,Dollars,81,millions,6,v1001809146,8.5.2.2.0.0.0.0.0.0,444,NULL,NULL,NULL,0
2012,Prairies,2016A00014,Domestic production,Cannabis cultivation industry,Licensed source,Dollars,81,millions,6,v1001808823,9.1.1.1.0.0.0.0.0.0,4,NULL,NULL,NULL,0
2012,Prairies,2016A00014,Domestic production,Cannabis cultivation industry,Unlicensed source,Dollars,81,millions,6,v1001808824,9.1.1.2.0.0.0.0.0.0,160,NULL,NULL,NULL,0
2012,Prairies,2016A00014,Domestic production,Cannabis retail stores,Licensed source,Dollars,81,millions,6,v1001808859,9.1.2.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2012,Prairies,2016A00014,Domestic production,Cannabis retail stores,Unlicensed source,Dollars,81,millions,6,v1001808860,9.1.2.2.0.0.0.0.0.0,229,NULL,NULL,NULL,0
2012,Prairies,2016A00014,Domestic market production,Cannabis cultivation industry,Licensed source,Dollars,81,millions,6,v1001808895,9.2.1.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2012,Prairies,2016A00014,Domestic market production,Cannabis cultivation industry,Unlicensed source,Dollars,81,millions,6,v1001808896,9.2.1.2.0.0.0.0.0.0,155,NULL,NULL,NULL,0
2012,Prairies,2016A00014,Domestic market production,Cannabis retail stores,Licensed source,Dollars,81,millions,6,v1001808931,9.2.2.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2012,Prairies,2016A00014,Domestic market production,Cannabis retail stores,Unlicensed source,Dollars,81,millions,6,v1001808932,9.2.2.2.0.0.0.0.0.0,229,NULL,NULL,NULL,0
2012,Prairies,2016A00014,Domestic own-use production,Cannabis cultivation industry,Licensed source,Dollars,81,millions,6,v1001808967,9.3.1.1.0.0.0.0.0.0,4,NULL,NULL,NULL,0
2012,Prairies,2016A00014,Domestic own-use production,Cannabis cultivation industry,Unlicensed source,Dollars,81,millions,6,v1001808968,9.3.1.2.0.0.0.0.0.0,5,NULL,NULL,NULL,0
2012,Prairies,2016A00014,Domestic own-use production,Cannabis retail stores,Licensed source,Dollars,81,millions,6,v1001809003,9.3.2.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2012,Prairies,2016A00014,Domestic own-use production,Cannabis retail stores,Unlicensed source,Dollars,81,millions,6,v1001809004,9.3.2.2.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2012,Prairies,2016A00014,Intermediate consumption,Cannabis cultivation industry,Licensed source,Dollars,81,millions,6,v1001809039,9.4.1.1.0.0.0.0.0.0,3,NULL,NULL,NULL,0
2012,Prairies,2016A00014,Intermediate consumption,Cannabis cultivation industry,Unlicensed source,Dollars,81,millions,6,v1001809040,9.4.1.2.0.0.0.0.0.0,61,NULL,NULL,NULL,0
2012,Prairies,2016A00014,Intermediate consumption,Cannabis retail stores,Licensed source,Dollars,81,millions,6,v1001809075,9.4.2.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2012,Prairies,2016A00014,Intermediate consumption,Cannabis retail stores,Unlicensed source,Dollars,81,millions,6,v1001809076,9.4.2.2.0.0.0.0.0.0,46,NULL,NULL,NULL,0
2012,Prairies,2016A00014,Gross value added,Cannabis cultivation industry,Licensed source,Dollars,81,millions,6,v1001809111,9.5.1.1.0.0.0.0.0.0,1,NULL,NULL,NULL,0
2012,Prairies,2016A00014,Gross value added,Cannabis cultivation industry,Unlicensed source,Dollars,81,millions,6,v1001809112,9.5.1.2.0.0.0.0.0.0,99,NULL,NULL,NULL,0
2012,Prairies,2016A00014,Gross value added,Cannabis retail stores,Licensed source,Dollars,81,millions,6,v1001809147,9.5.2.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2012,Prairies,2016A00014,Gross value added,Cannabis retail stores,Unlicensed source,Dollars,81,millions,6,v1001809148,9.5.2.2.0.0.0.0.0.0,184,NULL,NULL,NULL,0
2012,Manitoba,2016A000246,Domestic production,Cannabis cultivation industry,Licensed source,Dollars,81,millions,6,v1001808825,10.1.1.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2012,Manitoba,2016A000246,Domestic production,Cannabis cultivation industry,Unlicensed source,Dollars,81,millions,6,v1001808826,10.1.1.2.0.0.0.0.0.0,33,NULL,NULL,NULL,0
2012,Manitoba,2016A000246,Domestic production,Cannabis retail stores,Licensed source,Dollars,81,millions,6,v1001808861,10.1.2.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2012,Manitoba,2016A000246,Domestic production,Cannabis retail stores,Unlicensed source,Dollars,81,millions,6,v1001808862,10.1.2.2.0.0.0.0.0.0,46,NULL,NULL,NULL,0
2012,Manitoba,2016A000246,Domestic market production,Cannabis cultivation industry,Licensed source,Dollars,81,millions,6,v1001808897,10.2.1.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2012,Manitoba,2016A000246,Domestic market production,Cannabis cultivation industry,Unlicensed source,Dollars,81,millions,6,v1001808898,10.2.1.2.0.0.0.0.0.0,32,NULL,NULL,NULL,0
2012,Manitoba,2016A000246,Domestic market production,Cannabis retail stores,Licensed source,Dollars,81,millions,6,v1001808933,10.2.2.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2012,Manitoba,2016A000246,Domestic market production,Cannabis retail stores,Unlicensed source,Dollars,81,millions,6,v1001808934,10.2.2.2.0.0.0.0.0.0,46,NULL,NULL,NULL,0
2012,Manitoba,2016A000246,Domestic own-use production,Cannabis cultivation industry,Licensed source,Dollars,81,millions,6,v1001808969,10.3.1.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2012,Manitoba,2016A000246,Domestic own-use production,Cannabis cultivation industry,Unlicensed source,Dollars,81,millions,6,v1001808970,10.3.1.2.0.0.0.0.0.0,1,NULL,NULL,NULL,0
2012,Manitoba,2016A000246,Domestic own-use production,Cannabis retail stores,Licensed source,Dollars,81,millions,6,v1001809005,10.3.2.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2012,Manitoba,2016A000246,Domestic own-use production,Cannabis retail stores,Unlicensed source,Dollars,81,millions,6,v1001809006,10.3.2.2.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2012,Manitoba,2016A000246,Intermediate consumption,Cannabis cultivation industry,Licensed source,Dollars,81,millions,6,v1001809041,10.4.1.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2012,Manitoba,2016A000246,Intermediate consumption,Cannabis cultivation industry,Unlicensed source,Dollars,81,millions,6,v1001809042,10.4.1.2.0.0.0.0.0.0,11,NULL,NULL,NULL,0
2012,Manitoba,2016A000246,Intermediate consumption,Cannabis retail stores,Licensed source,Dollars,81,millions,6,v1001809077,10.4.2.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2012,Manitoba,2016A000246,Intermediate consumption,Cannabis retail stores,Unlicensed source,Dollars,81,millions,6,v1001809078,10.4.2.2.0.0.0.0.0.0,9,NULL,NULL,NULL,0
2012,Manitoba,2016A000246,Gross value added,Cannabis cultivation industry,Licensed source,Dollars,81,millions,6,v1001809113,10.5.1.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2012,Manitoba,2016A000246,Gross value added,Cannabis cultivation industry,Unlicensed source,Dollars,81,millions,6,v1001809114,10.5.1.2.0.0.0.0.0.0,21,NULL,NULL,NULL,0
2012,Manitoba,2016A000246,Gross value added,Cannabis retail stores,Licensed source,Dollars,81,millions,6,v1001809149,10.5.2.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2012,Manitoba,2016A000246,Gross value added,Cannabis retail stores,Unlicensed source,Dollars,81,millions,6,v1001809150,10.5.2.2.0.0.0.0.0.0,37,NULL,NULL,NULL,0
2012,Saskatchewan,2016A000247,Domestic production,Cannabis cultivation industry,Licensed source,Dollars,81,millions,6,v1001808827,11.1.1.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2012,Saskatchewan,2016A000247,Domestic production,Cannabis cultivation industry,Unlicensed source,Dollars,81,millions,6,v1001808828,11.1.1.2.0.0.0.0.0.0,24,NULL,NULL,NULL,0
2012,Saskatchewan,2016A000247,Domestic production,Cannabis retail stores,Licensed source,Dollars,81,millions,6,v1001808863,11.1.2.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2012,Saskatchewan,2016A000247,Domestic production,Cannabis retail stores,Unlicensed source,Dollars,81,millions,6,v1001808864,11.1.2.2.0.0.0.0.0.0,34,NULL,NULL,NULL,0
2012,Saskatchewan,2016A000247,Domestic market production,Cannabis cultivation industry,Licensed source,Dollars,81,millions,6,v1001808899,11.2.1.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2012,Saskatchewan,2016A000247,Domestic market production,Cannabis cultivation industry,Unlicensed source,Dollars,81,millions,6,v1001808900,11.2.1.2.0.0.0.0.0.0,24,NULL,NULL,NULL,0
2012,Saskatchewan,2016A000247,Domestic market production,Cannabis retail stores,Licensed source,Dollars,81,millions,6,v1001808935,11.2.2.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2012,Saskatchewan,2016A000247,Domestic market production,Cannabis retail stores,Unlicensed source,Dollars,81,millions,6,v1001808936,11.2.2.2.0.0.0.0.0.0,34,NULL,NULL,NULL,0
2012,Saskatchewan,2016A000247,Domestic own-use production,Cannabis cultivation industry,Licensed source,Dollars,81,millions,6,v1001808971,11.3.1.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2012,Saskatchewan,2016A000247,Domestic own-use production,Cannabis cultivation industry,Unlicensed source,Dollars,81,millions,6,v1001808972,11.3.1.2.0.0.0.0.0.0,1,NULL,NULL,NULL,0
2012,Saskatchewan,2016A000247,Domestic own-use production,Cannabis retail stores,Licensed source,Dollars,81,millions,6,v1001809007,11.3.2.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2012,Saskatchewan,2016A000247,Domestic own-use production,Cannabis retail stores,Unlicensed source,Dollars,81,millions,6,v1001809008,11.3.2.2.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2012,Saskatchewan,2016A000247,Intermediate consumption,Cannabis cultivation industry,Licensed source,Dollars,81,millions,6,v1001809043,11.4.1.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2012,Saskatchewan,2016A000247,Intermediate consumption,Cannabis cultivation industry,Unlicensed source,Dollars,81,millions,6,v1001809044,11.4.1.2.0.0.0.0.0.0,10,NULL,NULL,NULL,0
2012,Saskatchewan,2016A000247,Intermediate consumption,Cannabis retail stores,Licensed source,Dollars,81,millions,6,v1001809079,11.4.2.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2012,Saskatchewan,2016A000247,Intermediate consumption,Cannabis retail stores,Unlicensed source,Dollars,81,millions,6,v1001809080,11.4.2.2.0.0.0.0.0.0,7,NULL,NULL,NULL,0
2012,Saskatchewan,2016A000247,Gross value added,Cannabis cultivation industry,Licensed source,Dollars,81,millions,6,v1001809115,11.5.1.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2012,Saskatchewan,2016A000247,Gross value added,Cannabis cultivation industry,Unlicensed source,Dollars,81,millions,6,v1001809116,11.5.1.2.0.0.0.0.0.0,14,NULL,NULL,NULL,0
2012,Saskatchewan,2016A000247,Gross value added,Cannabis retail stores,Licensed source,Dollars,81,millions,6,v1001809151,11.5.2.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2012,Saskatchewan,2016A000247,Gross value added,Cannabis retail stores,Unlicensed source,Dollars,81,millions,6,v1001809152,11.5.2.2.0.0.0.0.0.0,27,NULL,NULL,NULL,0
2012,Alberta,2016A000248,Domestic production,Cannabis cultivation industry,Licensed source,Dollars,81,millions,6,v1001808829,12.1.1.1.0.0.0.0.0.0,3,NULL,NULL,NULL,0
2012,Alberta,2016A000248,Domestic production,Cannabis cultivation industry,Unlicensed source,Dollars,81,millions,6,v1001808830,12.1.1.2.0.0.0.0.0.0,103,NULL,NULL,NULL,0
2012,Alberta,2016A000248,Domestic production,Cannabis retail stores,Licensed source,Dollars,81,millions,6,v1001808865,12.1.2.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2012,Alberta,2016A000248,Domestic production,Cannabis retail stores,Unlicensed source,Dollars,81,millions,6,v1001808866,12.1.2.2.0.0.0.0.0.0,150,NULL,NULL,NULL,0
2012,Alberta,2016A000248,Domestic market production,Cannabis cultivation industry,Licensed source,Dollars,81,millions,6,v1001808901,12.2.1.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2012,Alberta,2016A000248,Domestic market production,Cannabis cultivation industry,Unlicensed source,Dollars,81,millions,6,v1001808902,12.2.1.2.0.0.0.0.0.0,100,NULL,NULL,NULL,0
2012,Alberta,2016A000248,Domestic market production,Cannabis retail stores,Licensed source,Dollars,81,millions,6,v1001808937,12.2.2.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2012,Alberta,2016A000248,Domestic market production,Cannabis retail stores,Unlicensed source,Dollars,81,millions,6,v1001808938,12.2.2.2.0.0.0.0.0.0,150,NULL,NULL,NULL,0
2012,Alberta,2016A000248,Domestic own-use production,Cannabis cultivation industry,Licensed source,Dollars,81,millions,6,v1001808973,12.3.1.1.0.0.0.0.0.0,3,NULL,NULL,NULL,0
2012,Alberta,2016A000248,Domestic own-use production,Cannabis cultivation industry,Unlicensed source,Dollars,81,millions,6,v1001808974,12.3.1.2.0.0.0.0.0.0,3,NULL,NULL,NULL,0
2012,Alberta,2016A000248,Domestic own-use production,Cannabis retail stores,Licensed source,Dollars,81,millions,6,v1001809009,12.3.2.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2012,Alberta,2016A000248,Domestic own-use production,Cannabis retail stores,Unlicensed source,Dollars,81,millions,6,v1001809010,12.3.2.2.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2012,Alberta,2016A000248,Intermediate consumption,Cannabis cultivation industry,Licensed source,Dollars,81,millions,6,v1001809045,12.4.1.1.0.0.0.0.0.0,3,NULL,NULL,NULL,0
2012,Alberta,2016A000248,Intermediate consumption,Cannabis cultivation industry,Unlicensed source,Dollars,81,millions,6,v1001809046,12.4.1.2.0.0.0.0.0.0,39,NULL,NULL,NULL,0
2012,Alberta,2016A000248,Intermediate consumption,Cannabis retail stores,Licensed source,Dollars,81,millions,6,v1001809081,12.4.2.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2012,Alberta,2016A000248,Intermediate consumption,Cannabis retail stores,Unlicensed source,Dollars,81,millions,6,v1001809082,12.4.2.2.0.0.0.0.0.0,30,NULL,NULL,NULL,0
2012,Alberta,2016A000248,Gross value added,Cannabis cultivation industry,Licensed source,Dollars,81,millions,6,v1001809117,12.5.1.1.0.0.0.0.0.0,1,NULL,NULL,NULL,0
2012,Alberta,2016A000248,Gross value added,Cannabis cultivation industry,Unlicensed source,Dollars,81,millions,6,v1001809118,12.5.1.2.0.0.0.0.0.0,64,NULL,NULL,NULL,0
2012,Alberta,2016A000248,Gross value added,Cannabis retail stores,Licensed source,Dollars,81,millions,6,v1001809153,12.5.2.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2012,Alberta,2016A000248,Gross value added,Cannabis retail stores,Unlicensed source,Dollars,81,millions,6,v1001809154,12.5.2.2.0.0.0.0.0.0,120,NULL,NULL,NULL,0
2012,British Columbia,2016A000259,Domestic production,Cannabis cultivation industry,Licensed source,Dollars,81,millions,6,v1001808831,13.1.1.1.0.0.0.0.0.0,1,NULL,NULL,NULL,0
2012,British Columbia,2016A000259,Domestic production,Cannabis cultivation industry,Unlicensed source,Dollars,81,millions,6,v1001808832,13.1.1.2.0.0.0.0.0.0,2147,NULL,NULL,NULL,0
2012,British Columbia,2016A000259,Domestic production,Cannabis retail stores,Licensed source,Dollars,81,millions,6,v1001808867,13.1.2.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2012,British Columbia,2016A000259,Domestic production,Cannabis retail stores,Unlicensed source,Dollars,81,millions,6,v1001808868,13.1.2.2.0.0.0.0.0.0,426,NULL,NULL,NULL,0
2012,British Columbia,2016A000259,Domestic market production,Cannabis cultivation industry,Licensed source,Dollars,81,millions,6,v1001808903,13.2.1.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2012,British Columbia,2016A000259,Domestic market production,Cannabis cultivation industry,Unlicensed source,Dollars,81,millions,6,v1001808904,13.2.1.2.0.0.0.0.0.0,2128,NULL,NULL,NULL,0
2012,British Columbia,2016A000259,Domestic market production,Cannabis retail stores,Licensed source,Dollars,81,millions,6,v1001808939,13.2.2.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2012,British Columbia,2016A000259,Domestic market production,Cannabis retail stores,Unlicensed source,Dollars,81,millions,6,v1001808940,13.2.2.2.0.0.0.0.0.0,426,NULL,NULL,NULL,0
2012,British Columbia,2016A000259,Domestic own-use production,Cannabis cultivation industry,Licensed source,Dollars,81,millions,6,v1001808975,13.3.1.1.0.0.0.0.0.0,1,NULL,NULL,NULL,0
2012,British Columbia,2016A000259,Domestic own-use production,Cannabis cultivation industry,Unlicensed source,Dollars,81,millions,6,v1001808976,13.3.1.2.0.0.0.0.0.0,19,NULL,NULL,NULL,0
2012,British Columbia,2016A000259,Domestic own-use production,Cannabis retail stores,Licensed source,Dollars,81,millions,6,v1001809011,13.3.2.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2012,British Columbia,2016A000259,Domestic own-use production,Cannabis retail stores,Unlicensed source,Dollars,81,millions,6,v1001809012,13.3.2.2.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2012,British Columbia,2016A000259,Intermediate consumption,Cannabis cultivation industry,Licensed source,Dollars,81,millions,6,v1001809047,13.4.1.1.0.0.0.0.0.0,1,NULL,NULL,NULL,0
2012,British Columbia,2016A000259,Intermediate consumption,Cannabis cultivation industry,Unlicensed source,Dollars,81,millions,6,v1001809048,13.4.1.2.0.0.0.0.0.0,702,NULL,NULL,NULL,0
2012,British Columbia,2016A000259,Intermediate consumption,Cannabis retail stores,Licensed source,Dollars,81,millions,6,v1001809083,13.4.2.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2012,British Columbia,2016A000259,Intermediate consumption,Cannabis retail stores,Unlicensed source,Dollars,81,millions,6,v1001809084,13.4.2.2.0.0.0.0.0.0,85,NULL,NULL,NULL,0
2012,British Columbia,2016A000259,Gross value added,Cannabis cultivation industry,Licensed source,Dollars,81,millions,6,v1001809119,13.5.1.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2012,British Columbia,2016A000259,Gross value added,Cannabis cultivation industry,Unlicensed source,Dollars,81,millions,6,v1001809120,13.5.1.2.0.0.0.0.0.0,1445,NULL,NULL,NULL,0
2012,British Columbia,2016A000259,Gross value added,Cannabis retail stores,Licensed source,Dollars,81,millions,6,v1001809155,13.5.2.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2012,British Columbia,2016A000259,Gross value added,Cannabis retail stores,Unlicensed source,Dollars,81,millions,6,v1001809156,13.5.2.2.0.0.0.0.0.0,341,NULL,NULL,NULL,0
2012,Territories,2016A00016,Domestic production,Cannabis cultivation industry,Licensed source,Dollars,81,millions,6,v1001808833,14.1.1.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2012,Territories,2016A00016,Domestic production,Cannabis cultivation industry,Unlicensed source,Dollars,81,millions,6,v1001808834,14.1.1.2.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2012,Territories,2016A00016,Domestic production,Cannabis retail stores,Licensed source,Dollars,81,millions,6,v1001808869,14.1.2.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2012,Territories,2016A00016,Domestic production,Cannabis retail stores,Unlicensed source,Dollars,81,millions,6,v1001808870,14.1.2.2.0.0.0.0.0.0,4,NULL,NULL,NULL,0
